text,reviewId,url,placeId,categoryName,stars,title,reviewImageUrls/0,genre,prompt,completion
"Both water slides were closed the 2nd week of June!  The indoor area is like a game room museum - the games are reeeeally antiquated.  Quite a few were out or order actually.  The go kart track looked fine, and the mini golf course was fun and is built into a mountain.",ChdDSUhNMG9nS0VJQ0FnSURReUkyZzhnRRAB,"https://www.google.com/maps/place/Adventure+Island/@44.2417975,-85.5998422,12z/data=!4m6!3m5!1s0x881f066b13d56179:0x43628db3b6a8da24!8m2!3d44.2417975!4d-85.4556466!16s%2Fg%2F1tl_mb50?hl=en",ChIJeWHVE2sGH4gRJNqotrONYkM,Amusement center,3.0,Adventure Island,https://lh5.googleusercontent.com/p/AF1QipO_HheAVX2t-doiEU88z1qphr1vcNobUFjhnFWL=w150-h150-k-no-p,activity,A Google Maps review about a amusement center.,"Both water slides were closed the 2nd week of June!  The indoor area is like a game room museum - the games are reeeeally antiquated.  Quite a few were out or order actually.  The go kart track looked fine, and the mini golf course was fun and is built into a mountain."
"Nice place, has cute putt putt course and go carts. The front desk staff weren't the most welcoming and water section of the park was closed down. A little pricey for older park but Overall it was a great place to stop and do something fun with the kids for 2 hours.",ChZDSUhNMG9nS0VJQ0FnSUN1MWYzb0hBEAE,"https://www.google.com/maps/place/Adventure+Island/@44.2417975,-85.5998422,12z/data=!4m6!3m5!1s0x881f066b13d56179:0x43628db3b6a8da24!8m2!3d44.2417975!4d-85.4556466!16s%2Fg%2F1tl_mb50?hl=en",ChIJeWHVE2sGH4gRJNqotrONYkM,Amusement center,4.0,Adventure Island,https://lh5.googleusercontent.com/p/AF1QipMXZJpkmzGdri74HgZHM5GT0l0cgQaYjJxRuQ0=w150-h150-k-no-p,activity,A Google Maps review about a amusement center.,"Nice place, has cute putt putt course and go carts. The front desk staff weren't the most welcoming and water section of the park was closed down. A little pricey for older park but Overall it was a great place to stop and do something fun with the kids for 2 hours."
"My kids are 3,4 and 8. We loved it! Had alot if fun here.",ChdDSUhNMG9nS0VJQ0FnSUNhdklDWTJ3RRAB,"https://www.google.com/maps/place/Adventure+Island/@44.2417975,-85.5998422,12z/data=!4m6!3m5!1s0x881f066b13d56179:0x43628db3b6a8da24!8m2!3d44.2417975!4d-85.4556466!16s%2Fg%2F1tl_mb50?hl=en",ChIJeWHVE2sGH4gRJNqotrONYkM,Amusement center,5.0,Adventure Island,https://lh5.googleusercontent.com/p/AF1QipNwlQH-PcC60W21GaRXb8bAhR54O3W6T2YDi3j8=w150-h150-k-no-p,activity,A Google Maps review about a amusement center.,"My kids are 3,4 and 8. We loved it! Had alot if fun here."
Definitely dated in some areas but we had a lot of fun on the go karts. Employees were great!,ChZDSUhNMG9nS0VJQ0FnSUNhZzdtTlFnEAE,"https://www.google.com/maps/place/Adventure+Island/@44.2417975,-85.5998422,12z/data=!4m6!3m5!1s0x881f066b13d56179:0x43628db3b6a8da24!8m2!3d44.2417975!4d-85.4556466!16s%2Fg%2F1tl_mb50?hl=en",ChIJeWHVE2sGH4gRJNqotrONYkM,Amusement center,4.0,Adventure Island,https://lh5.googleusercontent.com/p/AF1QipOMRj-yfpzJevPf4o3Vuuz7rwv_L_KSc6YQkpI=w150-h150-k-no-p,activity,A Google Maps review about a amusement center.,Definitely dated in some areas but we had a lot of fun on the go karts. Employees were great!
It was fun,ChZDSUhNMG9nS0VJQ0FnSUN3OXBLS1hREAE,"https://www.google.com/maps/place/Adventure+Island/@44.2417975,-85.5998422,12z/data=!4m6!3m5!1s0x881f066b13d56179:0x43628db3b6a8da24!8m2!3d44.2417975!4d-85.4556466!16s%2Fg%2F1tl_mb50?hl=en",ChIJeWHVE2sGH4gRJNqotrONYkM,Amusement center,5.0,Adventure Island,https://lh5.googleusercontent.com/p/AF1QipOgnLdugjz-NjdvK3BO_COCyjiGufkbMtxUBZsR=w150-h150-k-no-p,activity,A Google Maps review about a amusement center.,It was fun
Little place but big fun for the grandkids.  Go-Karts batting cages arcade.,ChdDSUhNMG9nS0VJQ0FnSUNxMi1qNW9RRRAB,"https://www.google.com/maps/place/Adventure+Island/@44.2417975,-85.5998422,12z/data=!4m6!3m5!1s0x881f066b13d56179:0x43628db3b6a8da24!8m2!3d44.2417975!4d-85.4556466!16s%2Fg%2F1tl_mb50?hl=en",ChIJeWHVE2sGH4gRJNqotrONYkM,Amusement center,4.0,Adventure Island,https://lh5.googleusercontent.com/p/AF1QipOGk3dStg_s6NEiI1a9DWUass-ouJMAUhNHtm-Y=w150-h150-k-no-p,activity,A Google Maps review about a amusement center.,Little place but big fun for the grandkids.  Go-Karts batting cages arcade.
We had a blast here and since it was Mother's Day- I got in free and got free shoes! We were surprised so few people were there.,ChZDSUhNMG9nS0VJQ0FnSURZdnVpTkZnEAE,"https://www.google.com/maps/place/Brattleboro+Bowl/@42.8779768,-73.7125969,9z/data=!4m6!3m5!1s0x89e11ae67ec8f77b:0xe79fb2263948b93f!8m2!3d42.8779945!4d-72.5588836!16s%2Fg%2F1tdb58n2?hl=en",ChIJe_fIfuYa4YkRP7lIOSayn-c,Bowling alley,4.0,Brattleboro Bowl,https://lh5.googleusercontent.com/p/AF1QipNgvHBGjv1elfK9tPx9wbenPk2sJYnpZWA-idi5=w150-h150-k-no-p,activity,A Google Maps review about a bowling alley.,We had a blast here and since it was Mother's Day- I got in free and got free shoes! We were surprised so few people were there.
"Fun place, good music, awesome staff :) You should go like really why are you still reading this... we had fun you will too... go on now... bye ;)",ChZDSUhNMG9nS0VJQ0FnSUNrcTQzSFl3EAE,"https://www.google.com/maps/place/Brattleboro+Bowl/@42.8779768,-73.7125969,9z/data=!4m6!3m5!1s0x89e11ae67ec8f77b:0xe79fb2263948b93f!8m2!3d42.8779945!4d-72.5588836!16s%2Fg%2F1tdb58n2?hl=en",ChIJe_fIfuYa4YkRP7lIOSayn-c,Bowling alley,5.0,Brattleboro Bowl,https://lh5.googleusercontent.com/p/AF1QipNBrn1Z9WtVnp01G6OscsG3SaZDwwt1arqJYK2c=w150-h150-k-no-p,activity,A Google Maps review about a bowling alley.,"Fun place, good music, awesome staff :) You should go like really why are you still reading this... we had fun you will too... go on now... bye ;)"
Great place for the kids!,ChZDSUhNMG9nS0VJQ0FnSUNzcDl1X0lREAE,"https://www.google.com/maps/place/Brattleboro+Bowl/@42.8779768,-73.7125969,9z/data=!4m6!3m5!1s0x89e11ae67ec8f77b:0xe79fb2263948b93f!8m2!3d42.8779945!4d-72.5588836!16s%2Fg%2F1tdb58n2?hl=en",ChIJe_fIfuYa4YkRP7lIOSayn-c,Bowling alley,4.0,Brattleboro Bowl,https://lh5.googleusercontent.com/p/AF1QipPJWOniAqcXP-hkCiQe-oNOQDhzUgFU-pz4LkoN=w150-h150-k-no-p,activity,A Google Maps review about a bowling alley.,Great place for the kids!
"Great experience, fast service and great pizza. The server needs to learn to be more personable but overall a good experience.",ChdDSUhNMG9nS0VJQ0FnSUNhOElhMjNRRRAB,"https://www.google.com/maps/place/A+%26+G+Restaurant/@41.1931231,-101.2486267,7z/data=!4m6!3m5!1s0x879571a808d4f179:0x12240a1f42b90f1a!8m2!3d40.0614891!4d-95.6028366!16s%2Fg%2F1z449_yh4?hl=en",ChIJefHUCKhxlYcRGg-5Qh8KJBI,Steak house,4.0,A & G Restaurant,https://lh5.googleusercontent.com/p/AF1QipP0ssb_teSB19mrmSeZlN07CpGcW2l83zfhjBUL=w150-h150-k-no-p,restaurant,A Google Maps review about a steak house.,"Great experience, fast service and great pizza. The server needs to learn to be more personable but overall a good experience."
For Falls City Nebraska This place is good.  The prices are trainable.  The helpings were large. People very friendly. I would return here.,ChdDSUhNMG9nS0VJQ0FnSUNzNEo3QXVBRRAB,"https://www.google.com/maps/place/A+%26+G+Restaurant/@41.1931231,-101.2486267,7z/data=!4m6!3m5!1s0x879571a808d4f179:0x12240a1f42b90f1a!8m2!3d40.0614891!4d-95.6028366!16s%2Fg%2F1z449_yh4?hl=en",ChIJefHUCKhxlYcRGg-5Qh8KJBI,Steak house,5.0,A & G Restaurant,https://lh5.googleusercontent.com/p/AF1QipM40TmQjjDg-2sZZP9IBvb8k68I8a_0p0ngN2QJ=w150-h150-k-no-p,restaurant,A Google Maps review about a steak house.,For Falls City Nebraska This place is good.  The prices are trainable.  The helpings were large. People very friendly. I would return here.
Good food. Service is friendly but can be slow during busy times.,ChdDSUhNMG9nS0VJQ0FnSUNRbjlPXzRBRRAB,"https://www.google.com/maps/place/A+%26+G+Restaurant/@41.1931231,-101.2486267,7z/data=!4m6!3m5!1s0x879571a808d4f179:0x12240a1f42b90f1a!8m2!3d40.0614891!4d-95.6028366!16s%2Fg%2F1z449_yh4?hl=en",ChIJefHUCKhxlYcRGg-5Qh8KJBI,Steak house,4.0,A & G Restaurant,https://lh5.googleusercontent.com/p/AF1QipP4j4fXuRRGEHufxMLaEi-LzYxXd9tFSMahFj2m=w150-h150-k-no-p,restaurant,A Google Maps review about a steak house.,Good food. Service is friendly but can be slow during busy times.
"Good food at a good price👍🏻
We were coming from the Loess Bluffs Wildlife Refuge.
We did come in the late afternoon, so the location was not busy.
The staff that we encountered was efficient, but not cheerful, but not rude either.
The atmosphere was not overly welcoming and dim lighting. It was a cloudy day, so maybe they rely on sunshine to help out?
The location was clean and restrooms were clean, with no baby changing station in the women's room.
We didn't have to wait long at all and our food came out delicious.
There are many menu items that looked good!",ChdDSUhNMG9nS0VJQ0FnSUNtODZ6SWhBRRAB,"https://www.google.com/maps/place/A+%26+G+Restaurant/@41.1931231,-101.2486267,7z/data=!4m6!3m5!1s0x879571a808d4f179:0x12240a1f42b90f1a!8m2!3d40.0614891!4d-95.6028366!16s%2Fg%2F1z449_yh4?hl=en",ChIJefHUCKhxlYcRGg-5Qh8KJBI,Steak house,4.0,A & G Restaurant,https://lh5.googleusercontent.com/p/AF1QipO1ntiIeOcqcvBzwAzBctoJmqwOs7K9jzcQfn6E=w150-h150-k-no-p,restaurant,A Google Maps review about a steak house.,"Good food at a good price👍🏻
We were coming from the Loess Bluffs Wildlife Refuge.
We did come in the late afternoon, so the location was not busy.
The staff that we encountered was efficient, but not cheerful, but not rude either.
The atmosphere was not overly welcoming and dim lighting. It was a cloudy day, so maybe they rely on sunshine to help out?
The location was clean and restrooms were clean, with no baby changing station in the women's room.
We didn't have to wait long at all and our food came out delicious.
There are many menu items that looked good!"
"This place is great. Went there for Siberian Strike IV and it was epic. The lay out is amazing and the man who runs it Dale, coolest dude ever and love his field. Highly highly recommend it to go to.",ChdDSUhNMG9nS0VJQ0FnSURoc3RQMHVnRRAB,"https://www.google.com/maps/place/NiteHawk+Paintball/@50.3559446,-129.4896035,5z/data=!4m6!3m5!1s0x549e0a585ba10581:0x976110c65e259275!8m2!3d47.837228!4d-117.8698469!16s%2Fg%2F1tfl9cdy?hl=en",ChIJgQWhW1gKnlQRdZIlXsYQYZc,Paintball center,5.0,NiteHawk Paintball,https://lh5.googleusercontent.com/p/AF1QipNIBE0gWdIm44GZUZIpPsBcGM5EB5KcbGbfP9WL=w150-h150-k-no-p,activity,A Google Maps review about a paintball center.,"This place is great. Went there for Siberian Strike IV and it was epic. The lay out is amazing and the man who runs it Dale, coolest dude ever and love his field. Highly highly recommend it to go to."
"NiteHawk is the best place around to play scenario paintball / woodsball / Req. Which is saying something because what few choices we do have in the area are all great! NiteHawk management is excellent and always willing to help as are the field regulars.
They offer decent rental equipment so you can bring your buddy, or for yourself if you're not convinced to make the investment in your own gear.
They offer food, and drinks at the field at fair prices and the field paint is reasonably priced also. NiteHawk is a passion project for the owner and regulars that come here and this is one of the things that make it special IMO. There is a sense of community at NiteHawk, and it's just an absolute blast  to go out and play paintball here.",ChdDSUhNMG9nS0VJQ0FnSURBaXI2LXZBRRAB,"https://www.google.com/maps/place/NiteHawk+Paintball/@50.3559446,-129.4896035,5z/data=!4m6!3m5!1s0x549e0a585ba10581:0x976110c65e259275!8m2!3d47.837228!4d-117.8698469!16s%2Fg%2F1tfl9cdy?hl=en",ChIJgQWhW1gKnlQRdZIlXsYQYZc,Paintball center,5.0,NiteHawk Paintball,https://lh5.googleusercontent.com/p/AF1QipMs3hq3R2NDgWsVTwE0sMfOc8rIsJSkEgu7r1aZ=w150-h150-k-no-p,activity,A Google Maps review about a paintball center.,"NiteHawk is the best place around to play scenario paintball / woodsball / Req. Which is saying something because what few choices we do have in the area are all great! NiteHawk management is excellent and always willing to help as are the field regulars.
They offer decent rental equipment so you can bring your buddy, or for yourself if you're not convinced to make the investment in your own gear.
They offer food, and drinks at the field at fair prices and the field paint is reasonably priced also. NiteHawk is a passion project for the owner and regulars that come here and this is one of the things that make it special IMO. There is a sense of community at NiteHawk, and it's just an absolute blast  to go out and play paintball here."
We absolutely loved this place! The owner was very helpful. The place is HUGE! Make sure you wear boots or high top shoes! LOTS of fun!!,ChdDSUhNMG9nS0VJQ0FnSUN5NWNlZWlnRRAB,"https://www.google.com/maps/place/NiteHawk+Paintball/@50.3559446,-129.4896035,5z/data=!4m6!3m5!1s0x549e0a585ba10581:0x976110c65e259275!8m2!3d47.837228!4d-117.8698469!16s%2Fg%2F1tfl9cdy?hl=en",ChIJgQWhW1gKnlQRdZIlXsYQYZc,Paintball center,4.0,NiteHawk Paintball,https://lh5.googleusercontent.com/p/AF1QipOplq1tb4H2TeuJjBLGHAUto2ckI2LTi29wzuxP=w150-h150-k-no-p,activity,A Google Maps review about a paintball center.,We absolutely loved this place! The owner was very helpful. The place is HUGE! Make sure you wear boots or high top shoes! LOTS of fun!!
One of the best paintball experiences I've ever had. Will be going back many more times 😁🤘,ChdDSUhNMG9nS0VJQ0FnSURpa092ZHpBRRAB,"https://www.google.com/maps/place/NiteHawk+Paintball/@50.3559446,-129.4896035,5z/data=!4m6!3m5!1s0x549e0a585ba10581:0x976110c65e259275!8m2!3d47.837228!4d-117.8698469!16s%2Fg%2F1tfl9cdy?hl=en",ChIJgQWhW1gKnlQRdZIlXsYQYZc,Paintball center,5.0,NiteHawk Paintball,https://lh5.googleusercontent.com/p/AF1QipOfWo1LxWOlYA0EDllS9QsX4PdFDUKU7yXjnEtj=w150-h150-k-no-p,activity,A Google Maps review about a paintball center.,One of the best paintball experiences I've ever had. Will be going back many more times 😁🤘
Family day was fun and everyone was so helpful. These people are serious about airsoft and paintball and making it safe and fun. This is definitely be our new favorite place,ChdDSUhNMG9nS0VJQ0FnSUN1bXBUajBnRRAB,"https://www.google.com/maps/place/NiteHawk+Paintball/@50.3559446,-129.4896035,5z/data=!4m6!3m5!1s0x549e0a585ba10581:0x976110c65e259275!8m2!3d47.837228!4d-117.8698469!16s%2Fg%2F1tfl9cdy?hl=en",ChIJgQWhW1gKnlQRdZIlXsYQYZc,Paintball center,5.0,NiteHawk Paintball,https://lh5.googleusercontent.com/p/AF1QipMmiyuIlCTD3f2cfBtCvEkYzrngiXzQvvC_5jWA=w150-h150-k-no-p,activity,A Google Maps review about a paintball center.,Family day was fun and everyone was so helpful. These people are serious about airsoft and paintball and making it safe and fun. This is definitely be our new favorite place
Great people great fun see you next year,ChZDSUhNMG9nS0VJQ0FnSUNNc2Z5dmZREAE,"https://www.google.com/maps/place/NiteHawk+Paintball/@50.3559446,-129.4896035,5z/data=!4m6!3m5!1s0x549e0a585ba10581:0x976110c65e259275!8m2!3d47.837228!4d-117.8698469!16s%2Fg%2F1tfl9cdy?hl=en",ChIJgQWhW1gKnlQRdZIlXsYQYZc,Paintball center,5.0,NiteHawk Paintball,https://lh5.googleusercontent.com/p/AF1QipPbzQTBwso9TJABmzB0o6QOove9BS5diiEinUoS=w150-h150-k-no-p,activity,A Google Maps review about a paintball center.,Great people great fun see you next year
"Great place to paintball! Been out of the sport for 20 years, had a chance to go play with a bachelor party and now I'm hooked again. Fields are set up great, a lot of thought and planning went into them. The staff was professional, safety oriented, and made the day one to remember. I can't wait to play again, and I highly recommend nitehawk paintball!",ChZDSUhNMG9nS0VJQ0FnSURHbzR2N1l3EAE,"https://www.google.com/maps/place/NiteHawk+Paintball/@50.3559446,-129.4896035,5z/data=!4m6!3m5!1s0x549e0a585ba10581:0x976110c65e259275!8m2!3d47.837228!4d-117.8698469!16s%2Fg%2F1tfl9cdy?hl=en",ChIJgQWhW1gKnlQRdZIlXsYQYZc,Paintball center,5.0,NiteHawk Paintball,https://lh5.googleusercontent.com/p/AF1QipPBm6TYCQV-87xtITegMfik6NPa_MpINYI827Qa=w150-h150-k-no-p,activity,A Google Maps review about a paintball center.,"Great place to paintball! Been out of the sport for 20 years, had a chance to go play with a bachelor party and now I'm hooked again. Fields are set up great, a lot of thought and planning went into them. The staff was professional, safety oriented, and made the day one to remember. I can't wait to play again, and I highly recommend nitehawk paintball!"
This place is dope. Went for a work event. Nothing wrong with getting to shoot your boss,ChZDSUhNMG9nS0VJQ0FnSURlcHZqelB3EAE,"https://www.google.com/maps/place/NiteHawk+Paintball/@50.3559446,-129.4896035,5z/data=!4m6!3m5!1s0x549e0a585ba10581:0x976110c65e259275!8m2!3d47.837228!4d-117.8698469!16s%2Fg%2F1tfl9cdy?hl=en",ChIJgQWhW1gKnlQRdZIlXsYQYZc,Paintball center,5.0,NiteHawk Paintball,https://lh5.googleusercontent.com/p/AF1QipPsmr48uUnUImhi55ZIASMruy4SBafbBcMg3WCc=w150-h150-k-no-p,activity,A Google Maps review about a paintball center.,This place is dope. Went for a work event. Nothing wrong with getting to shoot your boss
