stars,publishedAtDate,name,text,title,subTitle,description,price,totalScore,likesCount,isLocalGuide,reviewId,categoryName,reviewImageUrls/0,reviewImageUrls/1,reviewImageUrls/2,reviewImageUrls/3,reviewImageUrls/4,reviewImageUrls/5,reviewImageUrls/6,reviewImageUrls/7,reviewImageUrls/8,reviewImageUrls/9,reviewUrl,reviewerId,reviewerNumberOfReviews,reviewerPhotoUrl,reviewerUrl,reviewsCount,scrapedAt,state,street,temporarilyClosed,url,website,categories/0,categories/1,categories/2,categoryName.1,genre,keywords,keywords_only,sentiment,sent_score_0,label,placeId,text_length,prompt,text_gpt3_v2,prompt_v3,gpt3_v3
,,,"Wonderful place for birthday parties, very competitive adults with teen and children there all in free play. Advice leave your paintball mask on we had a kid get hit but he was playing with his mask up. It was players there with sniper set ups and they had fun when he lifted his mask. We had fun with lazer tag. If you've never been paintballing you may want to see if they have classes with age limits for your child. You can rent your equipment or buy some nice paintball setups to. After this the kids and adults will be exhausted 😂😂😂 cuz very fun.",Jaegers Subsurface Paintball,,,,,,,ChZDSUhNMG9nS0VJQ0FnSURTN3Iyb1VnEAE,Paintball center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJg01zZqX-wIcR5PQ8tkY8PzI,,A Google Maps review about a Paintball center. ###," Surrounded by trees and brush, it felt like we were in a real life fort. The dugouts were super cool, we took turns sitting in them and king of pretending we were in hiding. Definitely had a lot of fun even though I got shot by everyone. ",A Google Maps review about a Paintball center. ###," Where else might you go where fun is so easy? Come enjoy paintball fun for all ages. Great for groups of all sizes.

Great for all skill levels and a good time.

Battleship is an expert host of great group fun. "
,,,"I took my 15 year old son there with friends for his birthday and they loved it. I wish there was a snack area, but they do have vending machines and a water fountain. We will definitely return!",Jaegers Subsurface Paintball,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNvX2RHSVVnEAE,Paintball center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJg01zZqX-wIcR5PQ8tkY8PzI,,A Google Maps review about a Paintball center. ###, Family fun! well run and fun office and fun employees! Love this place! ,A Google Maps review about a Paintball center. ###," Very competitive but friendly, good guys live and play "
,,,"Great rental prices, paint isn't a rip-off. Great refs, great experience. Thank you!",Jaegers Subsurface Paintball,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNzdThtSWRnEAE,Paintball center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJg01zZqX-wIcR5PQ8tkY8PzI,,A Google Maps review about a Paintball center. ###, Fun experience for all ages! ,A Google Maps review about a Paintball center. ###, Staff was super friendly and helpful. The facility was cleaner than i expected to find a paintball site. And the set up is seriously awesome. I thought it was pretty practical they had the wifi in case of you not having cell service. I'm definitely recommending to my friends. I think i even need to make them an offer to come here more often. 
,,,It's really fun nice fields and nice staff ever time I'm come up from Ohio I go there to play for a couple of hours,Jaegers Subsurface Paintball,,,,,,,ChZDSUhNMG9nS0VJQ0FnSURJb1pDWE9BEAE,Paintball center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJg01zZqX-wIcR5PQ8tkY8PzI,,A Google Maps review about a Paintball center. ###," We really really really really really enjoyed playing here!  The store was well stocked with protective eye gear, chest and arm pads for those who so desire to use them; and the onsite attendant kindly helped those who needed it to fit their masks. The staff was all very nice, accommodating and safety-oriented. The games and rules were all clearly posted and well-enforced.  Our group of 20-some individuals was well-organized and didn't hinder the games of other customers and was kindly 'directed' to play a designated team game by the staff to keep things fair and fun for both teams (not every game was goalie free for our group and we were happy to play goalie free games).  The siege game was a lot of",A Google Maps review about a Paintball center. ###, The games were fun. 
,,,"Think of Free Play as the best, most well-maintained arcade you ever went to as a kid, but with beer, a flat-fee entry, and all the machines set to free play. Unlike so many retro arcades, you won't find emulators and broken games. All the games are original, lovingly taken care of, and remarkably well curated. Besides all the old standards, you'll find games here you might never have seen the first time around.

The staff is knowledgeable, too. Ask them what games are new or what to check out.",Free Play Arcade - Richardson,,,,,,,ChdDSUhNMG9nS0VJQ0FnSURnX3A2aHFRRRAB,Video arcade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJgbg_YlgeTIYRSBqwaCSdxMM,,A Google Maps review about a Video arcade. ###, A great time with lots of 80's and arcade games! There are cocktails AND local craft beers. The staff is very friendly. I highly recommend checking this place out! ,A Google Maps review about a Video arcade. ###, Went to 68 on Saturday January 17th. Had a good time. Was with my daughter and her first time. Filtered air and good selection of beer. Beer and mixed drinks are reasonably priced. Good servings and felt good. 
,,,"Awesome drinks, great atmosphere, can't wait to go back.",Free Play Arcade - Richardson,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNranZILVl3EAE,Video arcade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJgbg_YlgeTIYRSBqwaCSdxMM,,A Google Maps review about a Video arcade. ###," This place is so much fun! There are lots of different games to play and lots of different beers to drink while you play! The machines all seem to work pretty well, and changing your credit card codes after you buy them is pretty easy. The cards themselves, however, do not stay cold for very long, in my experience. Also, the drinks and snacks are a little bit pricey. ",A Google Maps review about a Video arcade. ###," Pretty cool place with a good selection of pinballs. Also has video arcade games, video games, and card games. Friendly and overall good crowd. "
,,,This is a great location to bring the whole family. A lot of people have tried this concept but Free Play did it right. All the games work very well and they have a great mix of the classics. The beer selection was surprisingly decent but the prices were a little high. This is a place you can definitely spend more than 2 hours at. During the weekends that can get crowded with a ton of kids. I will be going back soon.,Free Play Arcade - Richardson,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNncGJHOENBEAE,Video arcade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJgbg_YlgeTIYRSBqwaCSdxMM,,A Google Maps review about a Video arcade. ###," This place is fun for someone my age. I went with some friends and they had a good time with me. It's a fun spot. If I had kids, I think I would be very entertained here. There are common areas; ie., karaoke, movies, and an area with a food court. There are multiple rooms of video games each with different themes and different type games. ",A Google Maps review about a Video arcade. ###," Really enjoying this trend of more and more places opening arcades into bars.  For me, as an adult, it’s money well spent.  Go check it out, even if just have a cocktail before dinner so you can stay thirsty between rounds! "
,,,Love this place. 12 dollars for all you can play. It can get crowded on tournament nights and weekends but even then there are always some machines available. Best bottle/can beer selection in town!,Free Play Arcade - Richardson,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNCMUpESFZREAE,Video arcade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJgbg_YlgeTIYRSBqwaCSdxMM,,A Google Maps review about a Video arcade. ###," Ergo Arcade is a fun- filled arcade experience. It is complete with retro games, pinball machines, and modern consoles.  You can even purchase food and craft beer. If you are in the mood to relive your arcade glory days, this is the place for you. ",A Google Maps review about a Video arcade. ###," Great place to get any drink from Burnside coffee,to a cider. Very friendly staff. "
,,,Love coming here when I’m in Dallas. Tons of old school arcade games along with some newer additions. Great beer selection as well and friendly staff. Shout out to Cory!!,Free Play Arcade - Richardson,,,,,,,ChZDSUhNMG9nS0VJQ0FnSURnbW9QT0t3EAE,Video arcade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJgbg_YlgeTIYRSBqwaCSdxMM,,A Google Maps review about a Video arcade. ###," Great vibe, lots of beers and a FREE distro (Joaquin)!  🍻",A Google Maps review about a Video arcade. ###," Left given the option, some 🍾👍 !!They have the 🍺shot and beer flowing nicely, frequent toppings and clean / circulating beer lines. !I had the 💥shako bowl which was a super tasty milkshake take on a classic, garnished with a cherry siallabi and sour cherry bits!!! The tap beer selection itself has flavorful Westcoast brews! The game selection as well. Got the doubles fastball drink called the ""Prairie Dog"" it was absolutely delicious. Sucked down a handful of corn nuts to kc the drink! Sheaded back on the pedal 🤘 🤘 🤘 that was seriously a super fun time!!! I love the classic candy 🍭machine style bite deal and the 120 minutes! TRUST! The ownership seems to be friendly, knowledgable and willing to talk about old school/ classic arcade games and discuss how to get classic games in play condition (so vintage and"
,,,Good arcade spot with a decent selection of machines. Beer and prices aren't too bad either.,Free Play Arcade - Richardson,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUN3d1lpcDd3RRAB,Video arcade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJgbg_YlgeTIYRSBqwaCSdxMM,,A Google Maps review about a Video arcade. ###, The food was tasty and the games were in good working order. We had a good time. ,A Google Maps review about a Video arcade. ###," Awesome place and staff! Lots of fun games, multiple play areas and an on-site bar plus free corn dogs while you wait for your first beer! "
,,,This retro arcade was absolutely worth the $. All games worked well and the old fashioned glass bottles were a classic touch to the experience.,Free Play Arcade - Richardson,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNhM2RqSnBnRRAB,Video arcade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJgbg_YlgeTIYRSBqwaCSdxMM,,A Google Maps review about a Video arcade. ###, It was a blast from the past!! We really enjoy all of the retro video games. I liked retro because hey it’s cost less to play💵 . The drinks are reasonable. The night we went it only had 2 TVs playing retro games. I would have like to see more TVs playing retro games. All in all it was a cool place to hangout on a date or with friends. ,A Google Maps review about a Video arcade. ###," Great place! I would go everyday if i could!
It's a lot of fun and filled to the brim with arcade games! Cheap beer too! Pop the cork! "
,,,Super fun! Enjoyed going down memory lane here. Can't wait to come back!,Free Play Arcade - Richardson,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUN3bW9iakl3EAE,Video arcade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJgbg_YlgeTIYRSBqwaCSdxMM,,A Google Maps review about a Video arcade. ###," Really fun place to go to relive your retro games. I love the 80's nostalgia & style.. drinks, arcade games, light up shirts, big hair etc.  Fun for mature adults & kids ! ",A Google Maps review about a Video arcade. ###," Come see why it's Woodstock locations are the most popular now 🤩!
35+ cabinets including: Donkey Kong, Double Dragon, Ms Pacman, Galaga, Golden Tee3GDX, Pin-Bot, Joust, Pinball, Pacman, Ms Pacman, Asteroids, Game Set, Tron, Galaga, Frogger, Midnight Express, Roulette and Ms Pacman! "
,,,So much nostalgia. Found a few random games I've never seen.,Free Play Arcade - Richardson,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUN3c1oyYmR3EAE,Video arcade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJgbg_YlgeTIYRSBqwaCSdxMM,,A Google Maps review about a Video arcade. ###," Really enjoyed the experience. It feels like they update their collection relatively often, so you are likely to find something you haven't played before. They do a great job rotating space to showcase games they haven't played in a while, so you get to relive memories of games you haven't seen in years. Really wonderful place to kill an afternoon or an entire evening. I walked out happy two nights in a row. ",A Google Maps review about a Video arcade. ###," Came here, outta curiosity.
I don't regret coming. Great prices on beers and wine. The cocktail's were tasty, not too sweet. Overall, nice place, awesome crowd. "
,,,"Came here with family, had a great time!!!!! $10 will give you free play in all the retro machines games, they really need an extra miss Pac-Man! I waited an hour and could never grab it :( other than that all the games are good,ordered a pizza and tasted great! My beer was good and will def go back! :)",Free Play Arcade - Richardson,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNRME5iTnBBRRAB,Video arcade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJgbg_YlgeTIYRSBqwaCSdxMM,,A Google Maps review about a Video arcade. ###," Always a great time! Affordable fun and a wide variety of games from various eras.  Well curated, historically accurate arcade games.  You can spend hours here devoting yourself to one game or just roaming from place to place.  Fantastic draft and bottle selections as well as cocktails.  They do offer food but I've not opted for it.  It's kind of a big space so you're bound to run into random groups of people who also enjoy reliving the glory days of arcade gaming. ",A Google Maps review about a Video arcade. ###," Fun. Two drink minimum. Owner has good sense of humor. Beer and cocktails, $6 each. Coors  premium, strong and cold. Never run out of quarters. Good selection, classic and modern games. "
