prompt,completion,reviewId,url,placeId,stars
"Write a 5.0 stars Google Maps review about a Museum, with the following keywords: museum, parking, line.","We were a party of 8 and we really enjoyed this experience. The line was crazy long but we did have the entertainment of guys on 4 wheelers dirt bikes. Food was found out back of the museum which I feel should be in the parking lot of the line. That would make it feel that you don’t stand in line for so long. We stood in line for an hour🥵.
The museum was amazing. The information and display of the art is superb. The bartender could use some help. Has the vibe of a daytime club! Overall it’s a great outing",ChdDSUhNMG9nS0VJQ0FnSUNXaTR2S21RRRAB,"https://www.google.de/maps/place/Trap+Music+Museum/@33.8128975,-84.482632,12z/data=!4m6!3m5!1s0x88f5055d2c4f0669:0xd13f474b3bc58d9c!8m2!3d33.7717788!4d-84.4085049!16s%2Fg%2F11gv169_hd?hl=en",ChIJaQZPLF0F9YgRnI3FO0tHP9E,5.0
"Write a 4.0 stars Google Maps review about a Museum, with the following keywords: exhibits, tickets, parking.",The staff was amazing!! Very informative exhibits. I enjoyed the fact that my tickets didn't expire. I had the freedom to choose when I wanted to go. There is an option to skip the line for an additional $20. Parking is $20 as well on site payable by cash or cashapp.,ChZDSUhNMG9nS0VJQ0FnSUMtX01LbFlnEAE,"https://www.google.de/maps/place/Trap+Music+Museum/@33.8128975,-84.482632,12z/data=!4m6!3m5!1s0x88f5055d2c4f0669:0xd13f474b3bc58d9c!8m2!3d33.7717788!4d-84.4085049!16s%2Fg%2F11gv169_hd?hl=en",ChIJaQZPLF0F9YgRnI3FO0tHP9E,4.0
"Write a 5.0 stars Google Maps review about a Museum, with the following keywords: museum, tour, trap.","Got there right before they opened on a Friday…was probably the best decision we could have made as we were able to go straight in without having to wait too long. The museum is very thorough and well laid out. Kind of a short tour but that didn’t take away from the luster at all. Maybe if I go again, I’ll do the trap house escape room.",ChZDSUhNMG9nS0VJQ0FnSURlcjlmeWVREAE,"https://www.google.de/maps/place/Trap+Music+Museum/@33.8128975,-84.482632,12z/data=!4m6!3m5!1s0x88f5055d2c4f0669:0xd13f474b3bc58d9c!8m2!3d33.7717788!4d-84.4085049!16s%2Fg%2F11gv169_hd?hl=en",ChIJaQZPLF0F9YgRnI3FO0tHP9E,5.0
"Write a 5.0 stars Google Maps review about a Museum, with the following keywords: museum, parking, artwork.","The Artists that contributed to this museum are crazy talented!  Definitely not the usual- the artwork actually tells the story.

Parking was $20, and they offered skip line access @ $20 per person- both either cash or Cash App.

There are tons of photo ops, and they have a full service bar inside with seating, in case ya wanna grab a cocktail and stay a while!

You definitely don't wanna miss this experience, if you travel to or through ATL👍🏾",ChdDSUhNMG9nS0VJQ0FnSURCbC1pZDF3RRAB,"https://www.google.de/maps/place/Trap+Music+Museum/@33.8128975,-84.482632,12z/data=!4m6!3m5!1s0x88f5055d2c4f0669:0xd13f474b3bc58d9c!8m2!3d33.7717788!4d-84.4085049!16s%2Fg%2F11gv169_hd?hl=en",ChIJaQZPLF0F9YgRnI3FO0tHP9E,5.0
"Write a 5.0 stars Google Maps review about a Museum, with the following keywords: music, vignette, genre.",Awesome display of the story behind the music. I loved the stories in each vignette and as you are bopping along to the new drop in the background you are seeing how the genre got its start. I loved the experience! Eat first because there is a bar on site but food is not guaranteed.,ChdDSUhNMG9nS0VJQ0FnSUNXeXEtTGpBRRAB,"https://www.google.de/maps/place/Trap+Music+Museum/@33.8128975,-84.482632,12z/data=!4m6!3m5!1s0x88f5055d2c4f0669:0xd13f474b3bc58d9c!8m2!3d33.7717788!4d-84.4085049!16s%2Fg%2F11gv169_hd?hl=en",ChIJaQZPLF0F9YgRnI3FO0tHP9E,5.0
"Write a 4.0 stars Google Maps review about a Museum, with the following keywords: museum, parking, admission.","Enjoyed our time at this museum and wished there was more to see. The line was pretty long with close to 45 minutes waiting. Parking $15 and $20 admission.
Definitely a must stop if you're in the area.",ChdDSUhNMG9nS0VJQ0FnSURldkx6SmpRRRAB,"https://www.google.de/maps/place/Trap+Music+Museum/@33.8128975,-84.482632,12z/data=!4m6!3m5!1s0x88f5055d2c4f0669:0xd13f474b3bc58d9c!8m2!3d33.7717788!4d-84.4085049!16s%2Fg%2F11gv169_hd?hl=en",ChIJaQZPLF0F9YgRnI3FO0tHP9E,4.0
"Write a 5.0 stars Google Maps review about a Museum, with the following keywords: jeezy, visit, art.",l enjoyed but I can't find the pics of Jeezy room😭 Going back again on my next visit. I loved all of the art displayed. Pics do it no justice. I was ready from the first room entered. Super dope experience.,ChdDSUhNMG9nS0VJQ0FnSURXeDdqdmh3RRAB,"https://www.google.de/maps/place/Trap+Music+Museum/@33.8128975,-84.482632,12z/data=!4m6!3m5!1s0x88f5055d2c4f0669:0xd13f474b3bc58d9c!8m2!3d33.7717788!4d-84.4085049!16s%2Fg%2F11gv169_hd?hl=en",ChIJaQZPLF0F9YgRnI3FO0tHP9E,5.0
"Write a 4.0 stars Google Maps review about a Museum, with the following keywords: museum, trap, worth.","This was a nice experience for my friends and I! The line was long to get in, so I highly recommend that you arrive early to stand in line.

Once we got in, the museum was great, the staff was helpful, and I liked that we were able to take as many photos as we liked.

I will say that the drinks are a little pricey. For example, I ordered the ""Marathon"" which is the drink named after Nipsey Hustle, which was $15.
I chalk it up to paying for the nostalgia and the trap experience.

Overall, I would say this museum is worth the trip!",ChZDSUhNMG9nS0VJQ0FnSUQya0lDNlVBEAE,"https://www.google.de/maps/place/Trap+Music+Museum/@33.8128975,-84.482632,12z/data=!4m6!3m5!1s0x88f5055d2c4f0669:0xd13f474b3bc58d9c!8m2!3d33.7717788!4d-84.4085049!16s%2Fg%2F11gv169_hd?hl=en",ChIJaQZPLF0F9YgRnI3FO0tHP9E,4.0
"Write a 5.0 stars Google Maps review about a Museum, with the following keywords: room, museum, escape.","My dad and I went to the escape room because museum admission is included. The thought, authenticity and detail is evident in all parts of the building. The escape room is separated, but was so much fun and funny. The hosts played their parts in the escape room.

The entire experience was wonderful!",ChdDSUhNMG9nS0VJQ0FnSUNlbWNiNjFnRRAB,"https://www.google.de/maps/place/Trap+Music+Museum/@33.8128975,-84.482632,12z/data=!4m6!3m5!1s0x88f5055d2c4f0669:0xd13f474b3bc58d9c!8m2!3d33.7717788!4d-84.4085049!16s%2Fg%2F11gv169_hd?hl=en",ChIJaQZPLF0F9YgRnI3FO0tHP9E,5.0
"Write a 5.0 stars Google Maps review about a Museum, with the following keywords: bar, patrons, tickets.","Great experience. My advice would be to by tickets early online and get there early. It is always a LONG line and only a set number
of patrons are allowed in at one time. Food truck, full bar and merchandise available. Also you have to pay to park.",ChZDSUhNMG9nS0VJQ0FnSURXLUpDRFF3EAE,"https://www.google.de/maps/place/Trap+Music+Museum/@33.8128975,-84.482632,12z/data=!4m6!3m5!1s0x88f5055d2c4f0669:0xd13f474b3bc58d9c!8m2!3d33.7717788!4d-84.4085049!16s%2Fg%2F11gv169_hd?hl=en",ChIJaQZPLF0F9YgRnI3FO0tHP9E,5.0
"Write a 5.0 stars Google Maps review about a Museum, with the following keywords: vip, guests, carrying.","This was definitely my type of carrying on. The line was long and moving slowly, as to be expected. So my cousin saw online where you can pay $20 and move to VIP, so that's what we did. Upon entering, l was so shocked by the authenticity of everything. I enjoyed every room there, especially the one dedicated to the female MCs. It was very crowded because of the weather, which l respect the fact that they didn't leave guests standing in the rain. We spent almost 2 hrs there and l enjoyed every minute of it!",ChZDSUhNMG9nS0VJQ0FnSUR1c3JxUGJBEAE,"https://www.google.de/maps/place/Trap+Music+Museum/@33.8128975,-84.482632,12z/data=!4m6!3m5!1s0x88f5055d2c4f0669:0xd13f474b3bc58d9c!8m2!3d33.7717788!4d-84.4085049!16s%2Fg%2F11gv169_hd?hl=en",ChIJaQZPLF0F9YgRnI3FO0tHP9E,5.0
"Write a 4.0 stars Google Maps review about a Museum, with the following keywords: parking, going, arrive.",We been talking about going g for a while so we arrive and had a good time. The only thing they charge you for parking which was $20 then charge us another $30 at the door when the woman stated about drinks or some but we made it all the way to the back and still had to pay for drinks. Please do not go by the website prices bc it's not the same. As we head out the back I got to see T.I. for a sec before he was heading in the car. Other than that i really enjoyed the time there.,ChdDSUhNMG9nS0VJQ0FnSUR1M3F1MTVnRRAB,"https://www.google.de/maps/place/Trap+Music+Museum/@33.8128975,-84.482632,12z/data=!4m6!3m5!1s0x88f5055d2c4f0669:0xd13f474b3bc58d9c!8m2!3d33.7717788!4d-84.4085049!16s%2Fg%2F11gv169_hd?hl=en",ChIJaQZPLF0F9YgRnI3FO0tHP9E,4.0
"Write a 4.0 stars Google Maps review about a Museum, with the following keywords: trap, museum, visit.","We made a visit to the Trap Museum during a very busy holiday weekend. Juneteenth. The line was wrapped around the building and up through the parking lot. New paragraph. You're going to need to pay to park unless you are going to risk it and park on the street. Parking is about $10.

Once you get in line no one let you know that you can pay for a VIP pass and skip the line for $20. Unless you asked about it you want no. We heard another lady asked about it and she was told that she could go to the front of the line for an additional $20 on top of the $20 he already paid.

It was so hot outside we paid the money. It is rather small, which definitely resemble the trap house, but it has great content and material inside. I thoroughly enjoyed our experience there. Lots of information and good artwork. I was just really love how they pay homage to so many different rapper and artist. The staff was very welcoming and hospitable oh, but the drinks at the bar were pretty high! Very potent, but pretty high LOL B Trap House granny was a highlight she was definitely a character walking through the house with her belt passing falls out and talking crazy. Like normal Grammys did back in the day LOL new paragraph. It was a great experience and I'm glad I was able to take my friend so she could enjoy that experience as well.",ChdDSUhNMG9nS0VJQ0FnSUNPei1pa253RRAB,"https://www.google.de/maps/place/Trap+Music+Museum/@33.8128975,-84.482632,12z/data=!4m6!3m5!1s0x88f5055d2c4f0669:0xd13f474b3bc58d9c!8m2!3d33.7717788!4d-84.4085049!16s%2Fg%2F11gv169_hd?hl=en",ChIJaQZPLF0F9YgRnI3FO0tHP9E,4.0
"Write a 4.0 stars Google Maps review about a Museum, with the following keywords: museum, trap, visiting.","Awesome experience! I did the trap museum and the escape room and it was worth the $45. The escape room is highly entertaining. The trap room is informative, you'll learn much about the King and other southern artist. My group spent about 2 hours in the escape room and trap museum. It's not very big but great to take pictures, it's s chill environment.
My only suggestion: change the parking lot. It is a very compact parking space, we weren't sure if we were supposed to park there due to lack of signs and how small it was. Attempting to get out was a disaster due to the small space and multiple cars. Overall I highly recommend visiting the Trap Museum and definitely partake in the Escape the Trap room.",ChZDSUhNMG9nS0VJQ0FnSUMtNThhdUhREAE,"https://www.google.de/maps/place/Trap+Music+Museum/@33.8128975,-84.482632,12z/data=!4m6!3m5!1s0x88f5055d2c4f0669:0xd13f474b3bc58d9c!8m2!3d33.7717788!4d-84.4085049!16s%2Fg%2F11gv169_hd?hl=en",ChIJaQZPLF0F9YgRnI3FO0tHP9E,4.0
"Write a 3.0 stars Google Maps review about a Museum, with the following keywords: museum, cost, trap.","The cost of entry is $20 & if you want to expedite entry, an additional $20.  They charge $15 to park which is ridiculous.  I felt like it was more of am art museum with just pictures up of others.  Not from ATL or have alot of knowledge about trap music, the museum did not do enough for me to provide a complete understanding of the music genre.  To each their own, but it simply was not for me.",ChZDSUhNMG9nS0VJQ0FnSURXaUphaFVBEAE,"https://www.google.de/maps/place/Trap+Music+Museum/@33.8128975,-84.482632,12z/data=!4m6!3m5!1s0x88f5055d2c4f0669:0xd13f474b3bc58d9c!8m2!3d33.7717788!4d-84.4085049!16s%2Fg%2F11gv169_hd?hl=en",ChIJaQZPLF0F9YgRnI3FO0tHP9E,3.0
"Write a 4.0 stars Google Maps review about a Museum, with the following keywords: atlanta, exhibits, visit.","Great exhibits honoring Trap Music legends.  Nice staff. Cost $20 for admission. No military discount. Thought parking was high, $15.  Signage needs to be better as the main entrance is on the side of building and not in the back or fenced in area.  If you plan to visit Atlanta I'd add to your itinerary.",ChZDSUhNMG9nS0VJQ0FnSUNlbU5PWUVnEAE,"https://www.google.de/maps/place/Trap+Music+Museum/@33.8128975,-84.482632,12z/data=!4m6!3m5!1s0x88f5055d2c4f0669:0xd13f474b3bc58d9c!8m2!3d33.7717788!4d-84.4085049!16s%2Fg%2F11gv169_hd?hl=en",ChIJaQZPLF0F9YgRnI3FO0tHP9E,4.0
"Write a 3.0 stars Google Maps review about a Museum, with the following keywords: atlanta, trap, visiting.","I will say it's okay to see for the experience, but if im being honest, it's not much to this place. I dont understand why this place always has a line it just so happens that the day I went (Saturday /12 noon), it was a line, but it went quickly, roughly 5-10 min.  They charge $20 to get in this place, not worth it, in my opinion . the tickets you purchase  online never expire (my sister bought 2 tickets in the year 2020 that we used for this day). overall, it is a cool place to check out if you're visiting Atlanta and tryna find something to check out. This place does have a candy store, which I found to be an interesting twist & a bar inside. I give the place 3 stars due to: You get to see real trap house, you get to see some history of some big name Trap stars, you get to take photos with props and the candy store bar was a nice touch.",ChZDSUhNMG9nS0VJQ0FnSUNoZ3FPZVZREAE,"https://www.google.de/maps/place/Trap+Music+Museum/@33.8128975,-84.482632,12z/data=!4m6!3m5!1s0x88f5055d2c4f0669:0xd13f474b3bc58d9c!8m2!3d33.7717788!4d-84.4085049!16s%2Fg%2F11gv169_hd?hl=en",ChIJaQZPLF0F9YgRnI3FO0tHP9E,3.0
"Write a 2.0 stars Google Maps review about a Museum, with the following keywords: museum, rap, atlanta.","I have been a residence of GA  for 4 years (grew up in the south).  Had friends come into town and it was my first time going.
My honest opinion: I have an appreciation for all music. Crunk/trap is definitely one that has created the current culture of Atlanta. I also appreciate people who come from these communities have some level of representation. The reasons why I give this a 3 stars is because of the lack of education the museum provided and the overhype. If they provided visitors (who haven’t experienced this lifestyle) insight/depth knowledge it would have been a much better experience. DEFINITELY NOT KID FRIENDLY! I was surprised at people bringing their young children to this 🙄. Should be an age limit.
To me, it was just a display of a “trap house” that you can see for free in these same communities lol.
I definitely enjoyed seeing the montage of the different rap eras (80s-current), the studio, and recording booths, artworks, bar, and the staff were friendly. I just recommend providing education to the masses however.",ChdDSUhNMG9nS0VJQ0FnSURPajhtZC1nRRAB,"https://www.google.de/maps/place/Trap+Music+Museum/@33.8128975,-84.482632,12z/data=!4m6!3m5!1s0x88f5055d2c4f0669:0xd13f474b3bc58d9c!8m2!3d33.7717788!4d-84.4085049!16s%2Fg%2F11gv169_hd?hl=en",ChIJaQZPLF0F9YgRnI3FO0tHP9E,2.0
"Write a 5.0 stars Google Maps review about a Museum, with the following keywords: museum, trap, visit.","The Trap Museum was the bomb!! If you love Rap (Trap Music) then this is definitely worth paying a visit atleast once. The tickets were only $20 but we had to pay $20 to park (cash only). We went on a Sunday and got there about 30 minutes before they opened and the line had already started to form outside the building. I'd recommend arriving early because when we left the line was pretty intimidating. (You will be patted down fellas and for the ladies they check your purses so leave ya artillery & Everythang else at da hize) BOL 🤣  All of the exhibits were astonishing! I was extremely excited to finally get a chance to visit ""The Trap"". They have a bar inside, an Escape room that you can purchase tickets for, as well as a shop as you leave out where you can purchase Trap Museum tshirts starting at $25.",ChZDSUhNMG9nS0VJQ0FnSUMtcU42SGFBEAE,"https://www.google.de/maps/place/Trap+Music+Museum/@33.8128975,-84.482632,12z/data=!4m6!3m5!1s0x88f5055d2c4f0669:0xd13f474b3bc58d9c!8m2!3d33.7717788!4d-84.4085049!16s%2Fg%2F11gv169_hd?hl=en",ChIJaQZPLF0F9YgRnI3FO0tHP9E,5.0
